n,f,obj,rel,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
344,1,1065,0.265,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
345,1,1165,0.290,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
346,1,1285,0.320,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
347,1,1385,0.345,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
348,1,1155,0.288,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
349,1,1255,0.313,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
350,1,1375,0.342,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
351,1,1475,0.367,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
352,1,765,0.191,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
353,1,865,0.215,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
354,1,985,0.245,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
355,1,1085,0.270,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
356,1,855,0.213,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
357,1,955,0.238,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
358,1,1075,0.268,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
359,1,1175,0.293,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
360,1,1165,0.290,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
361,1,1265,0.315,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
362,1,1385,0.345,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0
363,1,1485,0.370,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
364,1,1255,0.313,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
365,1,1355,0.337,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
366,1,1475,0.367,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0
367,1,1575,0.392,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
368,1,1065,0.265,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
369,1,1165,0.290,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
370,1,1285,0.320,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
371,1,1385,0.345,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
372,1,1155,0.288,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
373,1,1255,0.313,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
374,1,1375,0.342,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0
375,1,1475,0.367,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
376,1,1465,0.365,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
377,1,1565,0.390,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
378,1,1685,0.420,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0
379,1,1785,0.445,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
380,1,1555,0.387,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
381,1,1655,0.412,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0
382,1,1775,0.442,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
383,1,1875,0.467,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
384,1,280,0.070,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
385,1,380,0.095,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
386,1,500,0.125,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
387,1,600,0.149,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
388,1,370,0.092,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
389,1,470,0.117,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
390,1,590,0.147,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
391,1,690,0.172,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0
392,1,680,0.169,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
393,1,780,0.194,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
394,1,900,0.224,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
395,1,1000,0.249,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0
396,1,770,0.192,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
397,1,870,0.217,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
398,1,990,0.247,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0
399,1,1090,0.271,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
400,1,580,0.144,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
401,1,680,0.169,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
402,1,800,0.199,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
403,1,900,0.224,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
404,1,670,0.167,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
405,1,770,0.192,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
406,1,890,0.222,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0
407,1,990,0.247,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
408,1,980,0.244,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
409,1,1080,0.269,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
410,1,1200,0.299,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
411,1,1300,0.324,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
412,1,1070,0.267,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
413,1,1170,0.291,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0
414,1,1290,0.321,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0
415,1,1390,0.346,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
416,1,680,0.169,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
417,1,780,0.194,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
418,1,900,0.224,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
419,1,1000,0.249,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
420,1,770,0.192,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
421,1,870,0.217,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0
422,1,990,0.247,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
423,1,1090,0.271,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
424,1,1080,0.269,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
425,1,1180,0.294,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
426,1,1300,0.324,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
427,1,1400,0.349,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0
428,1,1170,0.291,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
429,1,1270,0.316,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
430,1,1390,0.346,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0
431,1,1490,0.371,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
432,1,980,0.244,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
433,1,1080,0.269,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
434,1,1200,0.299,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
435,1,1300,0.324,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0
436,1,1070,0.267,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
437,1,1170,0.291,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
438,1,1290,0.321,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
439,1,1390,0.346,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0
440,1,1380,0.344,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
441,1,1480,0.369,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0
442,1,1600,0.399,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
443,1,1700,0.423,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
444,1,1470,0.366,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0
445,1,1570,0.391,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
446,1,1690,0.421,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0
447,1,1790,0.446,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
448,1,485,0.121,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
449,1,585,0.146,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
450,1,705,0.176,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
451,1,805,0.200,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
452,1,575,0.143,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
453,1,675,0.168,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
454,1,795,0.198,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0
455,1,895,0.223,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
456,1,885,0.220,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
457,1,985,0.245,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
458,1,1105,0.275,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
459,1,1205,0.300,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
460,1,975,0.243,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
461,1,1075,0.268,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
462,1,1195,0.298,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
463,1,1295,0.323,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
464,1,785,0.196,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
465,1,885,0.220,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
466,1,1005,0.250,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
467,1,1105,0.275,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0
468,1,875,0.218,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
469,1,975,0.243,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0
470,1,1095,0.273,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0
471,1,1195,0.298,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
472,1,1185,0.295,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
473,1,1285,0.320,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
474,1,1405,0.350,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0
475,1,1505,0.375,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
476,1,1275,0.318,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
477,1,1375,0.342,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0
478,1,1495,0.372,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0
479,1,1595,0.397,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
480,1,885,0.220,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
481,1,985,0.245,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
482,1,1105,0.275,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
483,1,1205,0.300,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
484,1,975,0.243,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
485,1,1075,0.268,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
486,1,1195,0.298,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
487,1,1295,0.323,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
488,1,1285,0.320,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
489,1,1385,0.345,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0
490,1,1505,0.375,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
491,1,1605,0.400,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
492,1,1375,0.342,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
493,1,1475,0.367,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
494,1,1595,0.397,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0
495,1,1695,0.422,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0
496,1,1185,0.295,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
497,1,1285,0.320,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0
498,1,1405,0.350,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0
499,1,1505,0.375,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0
500,1,1275,0.318,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
501,1,1375,0.342,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0
502,1,1495,0.372,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0
503,1,1595,0.397,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
504,1,1585,0.395,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
505,1,1685,0.420,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
506,1,1805,0.450,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
507,1,1905,0.474,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
508,1,1675,0.417,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
509,1,1775,0.442,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
510,1,1895,0.472,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
511,1,1995,0.497,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
512,1,580,0.144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
513,1,680,0.169,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
514,1,800,0.199,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
515,1,900,0.224,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
516,1,670,0.167,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
517,1,770,0.192,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
518,1,890,0.222,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
519,1,990,0.247,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
520,1,980,0.244,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
521,1,1080,0.269,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
522,1,1200,0.299,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
523,1,1300,0.324,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
524,1,1070,0.267,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
525,1,1170,0.291,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
526,1,1290,0.321,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
527,1,1390,0.346,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
528,1,880,0.219,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
529,1,980,0.244,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
530,1,1100,0.274,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
531,1,1200,0.299,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
532,1,970,0.242,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
533,1,1070,0.267,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
534,1,1190,0.296,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
535,1,1290,0.321,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
536,1,1280,0.319,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
537,1,1380,0.344,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
538,1,1500,0.374,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
539,1,1600,0.399,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
540,1,1370,0.341,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
541,1,1470,0.366,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
542,1,1590,0.396,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
543,1,1690,0.421,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
544,1,980,0.244,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
545,1,1080,0.269,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
546,1,1200,0.299,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
547,1,1300,0.324,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
548,1,1070,0.267,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
549,1,1170,0.291,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
550,1,1290,0.321,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
551,1,1390,0.346,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
552,1,1380,0.344,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
553,1,1480,0.369,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
554,1,1600,0.399,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
555,1,1700,0.423,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
556,1,1470,0.366,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
557,1,1570,0.391,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
558,1,1690,0.421,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0
559,1,1790,0.446,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0
560,1,1280,0.319,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
561,1,1380,0.344,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
562,1,1500,0.374,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
563,1,1600,0.399,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
564,1,1370,0.341,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
565,1,1470,0.366,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
566,1,1590,0.396,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0
567,1,1690,0.421,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
568,1,1680,0.418,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
569,1,1780,0.443,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
570,1,1900,0.473,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
571,1,2000,0.498,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0
572,1,1770,0.441,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0
573,1,1870,0.466,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0
574,1,1990,0.496,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0
575,1,2090,0.521,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0
576,1,785,0.196,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
577,1,885,0.220,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
578,1,1005,0.250,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
579,1,1105,0.275,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
580,1,875,0.218,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
581,1,975,0.243,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
582,1,1095,0.273,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
583,1,1195,0.298,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0
584,1,1185,0.295,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
585,1,1285,0.320,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
586,1,1405,0.350,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
587,1,1505,0.375,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
588,1,1275,0.318,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
589,1,1375,0.342,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
590,1,1495,0.372,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
591,1,1595,0.397,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
592,1,1085,0.270,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
593,1,1185,0.295,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
594,1,1305,0.325,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
595,1,1405,0.350,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0
596,1,1175,0.293,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
597,1,1275,0.318,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
598,1,1395,0.347,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
599,1,1495,0.372,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0
600,1,1485,0.370,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
601,1,1585,0.395,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
602,1,1705,0.425,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
603,1,1805,0.450,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
604,1,1575,0.392,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
605,1,1675,0.417,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
606,1,1795,0.447,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0
607,1,1895,0.472,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
608,1,1185,0.295,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
609,1,1285,0.320,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
610,1,1405,0.350,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
611,1,1505,0.375,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0
612,1,1275,0.318,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
613,1,1375,0.342,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
614,1,1495,0.372,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
615,1,1595,0.397,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
616,1,1585,0.395,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
617,1,1685,0.420,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
618,1,1805,0.450,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0
619,1,1905,0.474,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
620,1,1675,0.417,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
621,1,1775,0.442,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
622,1,1895,0.472,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
623,1,1995,0.497,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0
624,1,1485,0.370,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
625,1,1585,0.395,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
626,1,1705,0.425,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
627,1,1805,0.450,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
628,1,1575,0.392,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
629,1,1675,0.417,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
630,1,1795,0.447,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0
631,1,1895,0.472,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
632,1,1885,0.469,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
633,1,1985,0.494,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0
634,1,2105,0.524,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
635,1,2205,0.549,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0
636,1,1975,0.492,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0
637,1,2075,0.517,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0
638,1,2195,0.547,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
639,1,2295,0.572,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0
640,1,700,0.174,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
641,1,800,0.199,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
642,1,920,0.229,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
643,1,1020,0.254,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
644,1,790,0.197,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
645,1,890,0.222,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
646,1,1010,0.252,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
647,1,1110,0.276,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
648,1,1100,0.274,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
649,1,1200,0.299,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
650,1,1320,0.329,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
651,1,1420,0.354,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
652,1,1190,0.296,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
653,1,1290,0.321,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
654,1,1410,0.351,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
655,1,1510,0.376,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
656,1,1000,0.249,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
657,1,1100,0.274,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
658,1,1220,0.304,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
659,1,1320,0.329,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
660,1,1090,0.271,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
661,1,1190,0.296,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
662,1,1310,0.326,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
663,1,1410,0.351,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0
664,1,1400,0.349,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
665,1,1500,0.374,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
666,1,1620,0.403,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
667,1,1720,0.428,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0
668,1,1490,0.371,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
669,1,1590,0.396,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
670,1,1710,0.426,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
671,1,1810,0.451,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
672,1,1100,0.274,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
673,1,1200,0.299,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
674,1,1320,0.329,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
675,1,1420,0.354,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
676,1,1190,0.296,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
677,1,1290,0.321,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
678,1,1410,0.351,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
679,1,1510,0.376,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
680,1,1500,0.374,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
681,1,1600,0.399,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
682,1,1720,0.428,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
683,1,1820,0.453,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
684,1,1590,0.396,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
